"id","facility_name","city","state","type","period_start","period_end","monitor_name","monitor_lat","monitor_long","concentration","unit","flags","explanation","contaminant","sampler_type"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-11-30T00:00:00+00:00","2021-12-14T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.62,"ug/m3","B, P","Compound present in field blank(s) greater than 1/3 the compliance limit or measured target 
analyte,  Field Duplicate(s) exceed 30%RPD","benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-12-14T00:00:00+00:00","2021-12-28T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.42,"ug/m3",NA,NA,"benzene","Regular monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2021-12-28T00:00:00+00:00","2022-01-11T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-01-11T00:00:00+00:00","2022-01-25T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.88,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-01-25T00:00:00+00:00","2022-02-08T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.77,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-02-08T00:00:00+00:00","2022-02-22T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.84,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-02-22T00:00:00+00:00","2022-03-08T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.82,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-03-08T00:00:00+00:00","2022-03-22T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.69,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-03-22T00:00:00+00:00","2022-04-05T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.74,"ug/m3","B","Compound present in the field blank(s) greater than 1/3 the measured target analyte","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-04-05T00:00:00+00:00","2022-04-19T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.56,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-04-19T00:00:00+00:00","2022-05-03T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.38,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-03T00:00:00+00:00","2022-05-17T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.48,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-17T00:00:00+00:00","2022-05-31T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.53,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-05-31T00:00:00+00:00","2022-06-14T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.36,"ug/m3","J","Concentration above the Method Detection Limit, but below the Reporting Limit","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-06-14T00:00:00+00:00","2022-06-28T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-06-28T00:00:00+00:00","2022-07-12T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.35,"ug/m3","J","Concentration above the Method Detection Limit, but below the Reporting Limit.","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-07-12T00:00:00+00:00","2022-07-26T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.44,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-07-26T00:00:00+00:00","2022-08-09T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.38,"ug/m3","B","Compound present in the field blank(s) greater than 1/3 the measured target analyte","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-08-09T00:00:00+00:00","2022-08-23T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.53,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-08-23T00:00:00+00:00","2022-09-06T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.63,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-09-06T00:00:00+00:00","2022-09-20T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.62,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-09-20T00:00:00+00:00","2022-10-04T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.64,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-10-04T00:00:00+00:00","2022-10-18T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.49,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-10-18T00:00:00+00:00","2022-11-01T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.78,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-01T00:00:00+00:00","2022-11-15T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.61,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-15T00:00:00+00:00","2022-11-29T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.58,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-11-29T00:00:00+00:00","2022-12-13T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.48,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-12-13T00:00:00+00:00","2022-12-27T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2022-12-27T00:00:00+00:00","2023-01-10T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.83,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-01-10T00:00:00+00:00","2023-01-25T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.76,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-01-25T00:00:00+00:00","2023-02-07T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.81,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-02-07T00:00:00+00:00","2023-02-21T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.72,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-02-21T00:00:00+00:00","2023-03-07T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.51,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-03-07T00:00:00+00:00","2023-03-21T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.51,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-03-21T00:00:00+00:00","2023-04-04T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-04-04T00:00:00+00:00","2023-04-18T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.48,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-04-18T00:00:00+00:00","2023-05-02T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.57,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-02T00:00:00+00:00","2023-05-16T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.69,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-16T00:00:00+00:00","2023-05-30T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.56,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-05-30T00:00:00+00:00","2023-06-13T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.57,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-06-13T00:00:00+00:00","2023-06-27T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-06-27T00:00:00+00:00","2023-07-11T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.35,"ug/m3","J","Concentration above the Method Detection Limit, but below the Reporting Limit","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-07-11T00:00:00+00:00","2023-07-25T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.42,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-07-25T00:00:00+00:00","2023-08-08T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.48,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-08-08T00:00:00+00:00","2023-08-22T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.4,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-08-22T00:00:00+00:00","2023-09-05T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.73,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-09-05T00:00:00+00:00","2023-09-19T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.61,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-09-19T00:00:00+00:00","2023-10-03T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.62,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-03T00:00:00+00:00","2023-10-17T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.72,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-17T00:00:00+00:00","2023-10-31T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.98,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-10-31T00:00:00+00:00","2023-11-14T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.83,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-11-14T00:00:00+00:00","2023-11-28T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-11-28T00:00:00+00:00","2023-12-12T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.78,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-12-12T00:00:00+00:00","2023-12-26T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.91,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2023-12-26T00:00:00+00:00","2024-01-09T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.97,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-01-09T00:00:00+00:00","2024-01-23T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.79,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-01-23T00:00:00+00:00","2024-02-06T00:00:00+00:00","BMRF-12",30.06382,-94.05473,1.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-02-06T00:00:00+00:00","2024-02-20T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.79,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-02-20T00:00:00+00:00","2024-03-05T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.66,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-03-05T00:00:00+00:00","2024-03-19T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-03-19T00:00:00+00:00","2024-04-02T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-02T00:00:00+00:00","2024-04-16T00:00:00+00:00","BMRF-12",30.06382,-94.05473,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-16T00:00:00+00:00","2024-04-30T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-04-30T00:00:00+00:00","2024-05-14T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.51,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-05-14T00:00:00+00:00","2024-05-28T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.61,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-05-28T00:00:00+00:00","2024-06-11T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.52,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-06-11T00:00:00+00:00","2024-06-25T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.44,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-06-25T00:00:00+00:00","2024-07-09T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.52,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-07-09T00:00:00+00:00","2024-07-23T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-07-23T00:00:00+00:00","2024-08-06T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.54,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-08-06T00:00:00+00:00","2024-08-20T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-08-20T00:00:00+00:00","2024-09-03T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.74,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-03T00:00:00+00:00","2024-09-17T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-17T00:00:00+00:00","2024-09-30T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.89,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-09-30T00:00:00+00:00","2024-10-15T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.74,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-10-15T00:00:00+00:00","2024-10-29T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.73,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-10-29T00:00:00+00:00","2024-11-12T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-11-12T00:00:00+00:00","2024-11-26T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.81,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-11-26T00:00:00+00:00","2024-12-10T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.88,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-12-10T00:00:00+00:00","2024-12-23T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.78,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2024-12-23T00:00:00+00:00","2025-01-07T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.73,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-01-07T00:00:00+00:00","2025-01-20T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.97,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-01-20T00:00:00+00:00","2025-02-04T00:00:00+00:00","BMRF-12",30.06382,-94.05473,NA,"ug/m3",NA,"sample collected but tube leaking sorbent upon arrival at the lab","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-02-04T00:00:00+00:00","2025-02-18T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.51,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-02-18T00:00:00+00:00","2025-03-04T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.76,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-03-04T00:00:00+00:00","2025-03-18T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.88,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-03-18T00:00:00+00:00","2025-04-01T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-01T00:00:00+00:00","2025-04-15T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.53,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-15T00:00:00+00:00","2025-04-29T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.46,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-04-29T00:00:00+00:00","2025-05-13T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.52,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-05-13T00:00:00+00:00","2025-05-27T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.34,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-05-27T00:00:00+00:00","2025-06-10T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.55,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-06-10T00:00:00+00:00","2025-06-24T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.48,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-06-24T00:00:00+00:00","2025-07-08T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.59,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-07-08T00:00:00+00:00","2025-07-22T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-07-22T00:00:00+00:00","2025-08-05T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.87,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-08-05T00:00:00+00:00","2025-08-19T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.66,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-08-19T00:00:00+00:00","2025-09-02T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.71,"ug/m3","P","Field Duplicate(s) exceed 30% RPD","benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-02T00:00:00+00:00","2025-09-16T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-16T00:00:00+00:00","2025-09-30T00:00:00+00:00","BMRF-12",30.06382,-94.05473,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-09-30T00:00:00+00:00","2025-10-14T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.61,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-10-14T00:00:00+00:00","2025-10-28T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.56,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-10-28T00:00:00+00:00","2025-11-11T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-11-11T00:00:00+00:00","2025-11-25T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.51,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-11-25T00:00:00+00:00","2025-12-09T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.68,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2025-12-09T00:00:00+00:00","2025-12-22T00:00:00+00:00","BMRF-12",30.06382,-94.05473,0.79,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-01-30T00:00:00+00:00","2018-02-13T00:00:00+00:00","BMRF-13",30.06308,-94.05812,2.5,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-02-13T00:00:00+00:00","2018-02-27T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-02-27T00:00:00+00:00","2018-03-13T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-03-13T00:00:00+00:00","2018-03-27T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-03-27T00:00:00+00:00","2018-04-10T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-04-10T00:00:00+00:00","2018-04-24T00:00:00+00:00","BMRF-13",30.06308,-94.05812,2.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-04-24T00:00:00+00:00","2018-05-08T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-05-08T00:00:00+00:00","2018-05-22T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-05-22T00:00:00+00:00","2018-06-05T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-06-05T00:00:00+00:00","2018-06-19T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.7,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-06-19T00:00:00+00:00","2018-07-03T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.6,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-03T00:00:00+00:00","2018-07-17T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-17T00:00:00+00:00","2018-07-31T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-07-31T00:00:00+00:00","2018-08-14T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.9,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-08-14T00:00:00+00:00","2018-08-28T00:00:00+00:00","BMRF-13",30.06308,-94.05812,0.8,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-08-28T00:00:00+00:00","2018-09-11T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1.3,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-09-11T00:00:00+00:00","2018-09-25T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1,"ug/m3",NA,NA,"benzene","Regular Monitor"
29,"Beaumont Refinery","Beaumont","TX","Refinery","2018-09-25T00:00:00+00:00","2018-10-09T00:00:00+00:00","BMRF-13",30.06308,-94.05812,1.1,"ug/m3",NA,NA,"benzene","Regular Monitor"
