geography_name,geography_id,cancer_year,cancer_site,incidence_rate,centroid_latitude,centroid_longitude,case_count,exposure_lag_years,exposure_mean,exposure_rolling12,exposure_max,exposure_exceedances,exposure_wind_weighted,exposure_distance_weighted
Bell,48027,2020,myeloma,7.4,31.0370095,-97.4796349,27.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2020,myeloma,7.2,29.4486708,-98.5201465,142.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2020,myeloma,9.3,29.1678175,-95.434647,36.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Cameron,48061,2020,myeloma,6.4,26.1029227,-97.4789584,29.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2020,myeloma,10.8,33.1944818,-96.5794285,110.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Dallas,48113,2020,myeloma,8.0,32.7669866,-96.7784238,191.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2020,myeloma,8.3,29.0823457,-97.3616543,71.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2020,myeloma,8.1,31.7664559,-106.2415203,70.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Fort Bend,48157,2020,myeloma,7.2,29.5266017,-95.7710149,57.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2020,myeloma,7.8,29.2339273,-94.8881969,32.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2020,myeloma,13.9,33.6245482,-96.6757774,27.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Guadalupe,48187,2020,myeloma,8.6,29.5826714,-97.9489953,16.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2020,myeloma,7.8,29.857273,-95.3930371,333.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hidalgo,48215,2020,myeloma,6.5,26.3963839,-98.18099,51.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2020,myeloma,8.9,29.8540273,-94.1493184,29.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2020,myeloma,11.3,32.379654,-97.3649061,21.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Lubbock,48303,2020,myeloma,7.4,33.6114688,-101.8199438,23.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2020,myeloma,11.5,31.5495958,-97.2015108,34.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2020,myeloma,8.3,30.2988009,-95.50295,52.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2020,myeloma,6.9,27.7399747,-97.516301,28.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2020,myeloma,7.0,32.3751053,-95.2689389,21.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2020,myeloma,9.2,32.7721191,-97.2912241,181.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2020,myeloma,6.9,30.2395128,-97.6912697,78.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Williamson,48491,2020,myeloma,8.0,30.6490817,-97.6050646,49.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Bell,48027,2021,myeloma,8.6,31.0370095,-97.4796349,30.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2021,myeloma,6.8,29.4486708,-98.5201465,138.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2021,myeloma,9.1,29.1678175,-95.434647,35.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2021,myeloma,10.6,30.6567132,-96.3023935,20.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2021,myeloma,5.9,26.1029227,-97.4789584,27.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2021,myeloma,7.9,33.1944818,-96.5794285,83.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2021,myeloma,8.2,29.8123773,-98.2581288,20.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Dallas,48113,2021,myeloma,10.6,32.7669866,-96.7784238,254.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2021,myeloma,9.7,29.0823457,-97.3616543,87.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2021,myeloma,7.0,31.7664559,-106.2415203,60.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Fort Bend,48157,2021,myeloma,6.7,29.5266017,-95.7710149,56.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2021,myeloma,9.4,29.2339273,-94.8881969,40.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Guadalupe,48187,2021,myeloma,7.9,29.5826714,-97.9489953,16.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2021,myeloma,8.1,29.857273,-95.3930371,362.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hidalgo,48215,2021,myeloma,3.9,26.3963839,-98.18099,31.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2021,myeloma,12.0,29.8540273,-94.1493184,35.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2021,myeloma,8.7,32.379654,-97.3649061,19.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Lubbock,48303,2021,myeloma,9.1,33.6114688,-101.8199438,27.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2021,myeloma,13.0,31.5495958,-97.2015108,37.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2021,myeloma,7.2,30.2988009,-95.50295,47.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2021,myeloma,5.7,27.7399747,-97.516301,23.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2021,myeloma,7.5,32.3751053,-95.2689389,23.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2021,myeloma,8.6,32.7721191,-97.2912241,181.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2021,myeloma,6.4,30.2395128,-97.6912697,78.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Victoria,48469,2021,myeloma,16.9,28.7963699,-96.9711977,20.0,5,1.8054911849156625,1.6241981076199579,1.6,0.0,1.7381184015967688,1.8054911849156625
Webb,48479,2021,myeloma,7.2,27.7607987,-99.3407518,16.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Williamson,48491,2021,myeloma,6.4,30.6490817,-97.6050646,42.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Bell,48027,2022,myeloma,11.2,31.0370095,-97.4796349,39.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2022,myeloma,8.4,29.4486708,-98.5201465,172.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2022,myeloma,7.6,29.1678175,-95.434647,29.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Cameron,48061,2022,myeloma,8.8,26.1029227,-97.4789584,40.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2022,myeloma,7.7,33.1944818,-96.5794285,90.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Dallas,48113,2022,myeloma,9.5,32.7669866,-96.7784238,230.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2022,myeloma,8.5,29.0823457,-97.3616543,75.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2022,myeloma,9.1,31.7664559,-106.2415203,79.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2022,myeloma,9.4,32.3468783,-96.7969403,18.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2022,myeloma,7.1,29.5266017,-95.7710149,68.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2022,myeloma,7.5,29.2339273,-94.8881969,32.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2022,myeloma,9.3,33.6245482,-96.6757774,18.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Harris,48201,2022,myeloma,8.2,29.857273,-95.3930371,370.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hays,48209,2022,myeloma,7.1,30.0612247,-98.0292673,17.0,5,1.80703274688559,1.6256316494986653,1.6,0.0,1.7396136811571365,1.80703274688559
Hidalgo,48215,2022,myeloma,4.6,26.3963839,-98.18099,37.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2022,myeloma,7.9,29.8540273,-94.1493184,23.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Kaufman,48257,2022,myeloma,11.2,32.5989442,-96.2883773,19.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Lubbock,48303,2022,myeloma,6.0,33.6114688,-101.8199438,20.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2022,myeloma,9.4,31.5495958,-97.2015108,29.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2022,myeloma,8.6,30.2988009,-95.50295,59.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2022,myeloma,5.1,27.7399747,-97.516301,22.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2022,myeloma,7.6,32.3751053,-95.2689389,23.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2022,myeloma,10.3,32.7721191,-97.2912241,217.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2022,myeloma,6.5,30.2395128,-97.6912697,74.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Webb,48479,2022,myeloma,9.1,27.7607987,-99.3407518,19.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Williamson,48491,2022,myeloma,8.1,30.6490817,-97.6050646,54.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Bell,48027,2023,myeloma,7.5,31.0370095,-97.4796349,28.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2023,myeloma,7.4,29.4486708,-98.5201465,161.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Bowie,48037,2023,myeloma,14.7,33.4460648,-94.422393,17.0,5,1.8100764741918245,1.6283747407630318,210.0,0.0,1.7426129850057865,1.8100764741918245
Brazoria,48039,2023,myeloma,6.6,29.1678175,-95.434647,30.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Cameron,48061,2023,myeloma,7.1,26.1029227,-97.4789584,33.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2023,myeloma,9.9,33.1944818,-96.5794285,114.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2023,myeloma,8.4,29.8123773,-98.2581288,23.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Dallas,48113,2023,myeloma,9.9,32.7669866,-96.7784238,255.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2023,myeloma,9.0,29.0823457,-97.3616543,84.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2023,myeloma,8.4,31.7664559,-106.2415203,74.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2023,myeloma,8.0,32.3468783,-96.7969403,19.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2023,myeloma,8.4,29.5266017,-95.7710149,80.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2023,myeloma,6.6,29.2339273,-94.8881969,30.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Grayson,48181,2023,myeloma,10.0,33.6245482,-96.6757774,19.0,5,1.8091160026994937,1.6275149630147543,3.1,0.0,1.7416633516094344,1.8091160026994937
Guadalupe,48187,2023,myeloma,6.8,29.5826714,-97.9489953,16.0,5,1.8066385117412507,1.6252623193832272,1.6,0.0,1.7392327124721754,1.8066385117412507
Harris,48201,2023,myeloma,7.8,29.857273,-95.3930371,366.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hidalgo,48215,2023,myeloma,5.4,26.3963839,-98.18099,46.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2023,myeloma,10.2,29.8540273,-94.1493184,30.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2023,myeloma,11.2,32.379654,-97.3649061,24.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Lubbock,48303,2023,myeloma,8.9,33.6114688,-101.8199438,28.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2023,myeloma,10.6,31.5495958,-97.2015108,31.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2023,myeloma,7.2,30.2988009,-95.50295,58.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2023,myeloma,7.5,27.7399747,-97.516301,32.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2023,myeloma,12.2,32.3751053,-95.2689389,37.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2023,myeloma,11.1,32.7721191,-97.2912241,244.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2023,myeloma,9.4,30.2395128,-97.6912697,113.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Webb,48479,2023,myeloma,6.6,27.7607987,-99.3407518,16.0,5,1.8063333659880247,1.6249292217387439,1.6,0.0,1.7389630211501925,1.8063333659880247
Williamson,48491,2023,myeloma,7.3,30.6490817,-97.6050646,53.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Bell,48027,2019,myeloma,10.3,31.0370095,-97.4796349,31.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2019,myeloma,8.5,29.4486708,-98.5201465,165.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2019,myeloma,9.4,29.1678175,-95.434647,33.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Cameron,48061,2019,myeloma,8.7,26.1029227,-97.4789584,37.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2019,myeloma,9.9,33.1944818,-96.5794285,91.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Dallas,48113,2019,myeloma,10.0,32.7669866,-96.7784238,233.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2019,myeloma,10.9,29.0823457,-97.3616543,85.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2019,myeloma,8.9,31.7664559,-106.2415203,75.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2019,myeloma,9.3,32.3468783,-96.7969403,20.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2019,myeloma,8.4,29.5266017,-95.7710149,65.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2019,myeloma,9.2,29.2339273,-94.8881969,36.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Harris,48201,2019,myeloma,8.0,29.857273,-95.3930371,341.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hidalgo,48215,2019,myeloma,6.9,26.3963839,-98.18099,53.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2019,myeloma,14.6,29.8540273,-94.1493184,40.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2019,myeloma,9.0,32.379654,-97.3649061,18.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2019,myeloma,14.7,32.5989442,-96.2883773,19.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Lubbock,48303,2019,myeloma,7.0,33.6114688,-101.8199438,20.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2019,myeloma,7.7,31.5495958,-97.2015108,23.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2019,myeloma,6.8,30.2988009,-95.50295,44.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2019,myeloma,6.1,27.7399747,-97.516301,24.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2019,myeloma,10.6,32.3751053,-95.2689389,29.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2019,myeloma,9.8,32.7721191,-97.2912241,188.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2019,myeloma,8.0,30.2395128,-97.6912697,84.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Wichita,48485,2019,myeloma,12.7,33.9882125,-98.7080098,17.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2019,myeloma,7.7,30.6490817,-97.6050646,46.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Bell,48027,2019,myeloma,10.3,31.0370095,-97.4796349,31.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2019,myeloma,8.5,29.4486708,-98.5201465,165.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2019,myeloma,9.4,29.1678175,-95.434647,33.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Cameron,48061,2019,myeloma,8.7,26.1029227,-97.4789584,37.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2019,myeloma,9.9,33.1944818,-96.5794285,91.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Dallas,48113,2019,myeloma,10.0,32.7669866,-96.7784238,233.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2019,myeloma,10.9,29.0823457,-97.3616543,85.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
El Paso,48141,2019,myeloma,8.9,31.7664559,-106.2415203,75.0,5,1.8074026360853583,1.6258970928671415,2.0,0.0,1.7400143465586213,1.8074026360853583
Ellis,48139,2019,myeloma,9.3,32.3468783,-96.7969403,20.0,5,1.8091349293319214,1.6275706222782673,3.1,0.0,1.74166146637592,1.8091349293319214
Fort Bend,48157,2019,myeloma,8.4,29.5266017,-95.7710149,65.0,5,1.8046133615936304,1.6234893128573777,1.6,0.0,1.737209968057229,1.8046133615936304
Galveston,48167,2019,myeloma,9.2,29.2339273,-94.8881969,36.0,5,1.8000981950535904,1.619258774694468,2.6,0.0,1.7328482771775875,1.8000981950535904
Harris,48201,2019,myeloma,8.0,29.857273,-95.3930371,341.0,5,1.8049466419575622,1.6239006447179825,1.6,0.0,1.7374798768798032,1.8049466419575622
Hidalgo,48215,2019,myeloma,6.9,26.3963839,-98.18099,53.0,5,1.8058719378192043,1.6244821065460298,2.6,0.0,1.7385250978908537,1.8058719378192043
Jefferson,48245,2019,myeloma,14.6,29.8540273,-94.1493184,40.0,5,1.7660970713477695,1.587767043729176,2.1,0.0,1.6998588620454165,1.7660970713477695
Johnson,48251,2019,myeloma,9.0,32.379654,-97.3649061,18.0,5,1.8087642245827125,1.6272203692689475,3.1,0.0,1.7413047596549893,1.8087642245827125
Kaufman,48257,2019,myeloma,14.7,32.5989442,-96.2883773,19.0,5,1.8095300134429413,1.6279286941506252,3.1,0.0,1.7420497269346589,1.8095300134429413
Lubbock,48303,2019,myeloma,7.0,33.6114688,-101.8199438,20.0,5,1.8078262921331107,1.6263033698931673,3.1,0.0,1.7404187336154446,1.8078262921331107
McLennan,48309,2019,myeloma,7.7,31.5495958,-97.2015108,23.0,5,1.8085298820399391,1.6270307322152673,3.1,0.0,1.7410623917733143,1.8085298820399391
Montgomery,48339,2019,myeloma,6.8,30.2988009,-95.50295,44.0,5,1.8078711129458833,1.626614755029066,2.0,0.0,1.7403197032676339,1.8078711129458833
Nueces,48355,2019,myeloma,6.1,27.7399747,-97.516301,24.0,5,1.8055884704777598,1.6242456250888788,1.6,0.0,1.7382356613845091,1.8055884704777598
Smith,48423,2019,myeloma,10.6,32.3751053,-95.2689389,29.0,5,1.8105860436337833,1.6289067290444084,210.0,0.0,1.7430764447914668,1.8105860436337833
Tarrant,48439,2019,myeloma,9.8,32.7721191,-97.2912241,188.0,5,1.808864703998385,1.6273033797331686,3.1,0.0,1.7414077850980103,1.808864703998385
Travis,48453,2019,myeloma,8.0,30.2395128,-97.6912697,84.0,5,1.807174573008944,1.6257751881529139,2.0,0.0,1.7397450679986945,1.807174573008944
Wichita,48485,2019,myeloma,12.7,33.9882125,-98.7080098,17.0,5,1.8084084279697328,1.6268525180810933,3.1,0.0,1.740979286985081,1.8084084279697328
Williamson,48491,2019,myeloma,7.7,30.6490817,-97.6050646,46.0,5,1.8075828806245877,1.6261566170026194,2.0,0.0,1.7401402323479243,1.8075828806245877
Angelina,48005,2018,non-hodgkin lymphoma,24.1,31.2518963,-94.6111337,24.0,5,1.8139631307619803,1.6321239866658863,210.0,0.0,1.7463129788791956,1.8139631307619803
Bastrop,48021,2018,non-hodgkin lymphoma,16.9,30.1007718,-97.3106392,18.0,5,1.8070059739181343,1.6256328126222264,2.0,0.0,1.7395738708356758,1.8070059739181343
Bell,48027,2018,non-hodgkin lymphoma,18.3,31.0370095,-97.4796349,55.0,5,1.8079812036447587,1.6265258180718778,3.1,0.0,1.7405272846097612,1.8079812036447587
Bexar,48029,2018,non-hodgkin lymphoma,19.6,29.4486708,-98.5201465,372.0,5,1.8066955486546272,1.6253000579268695,1.6,0.0,1.739296181750915,1.8066955486546272
Brazoria,48039,2018,non-hodgkin lymphoma,16.7,29.1678175,-95.434647,61.0,5,1.8028997098433697,1.6218594300297504,1.6,0.0,1.735567227624579,1.8028997098433697
Brazos,48041,2018,non-hodgkin lymphoma,17.6,30.6567132,-96.3023935,27.0,5,1.8082101916222244,1.6268085386372255,3.1,0.0,1.740712508966511,1.8082101916222244
Cameron,48061,2018,non-hodgkin lymphoma,16.5,26.1029227,-97.4789584,72.0,5,1.8056730516251076,1.6242898114016768,2.6,0.0,1.7383361282782688,1.8056730516251076
Collin,48085,2018,non-hodgkin lymphoma,21.0,33.1944818,-96.5794285,194.0,5,1.8092386490769032,1.6276391695109433,3.1,0.0,1.7417769307054198,1.8092386490769032
Comal,48091,2018,non-hodgkin lymphoma,24.2,29.8123773,-98.2581288,47.0,5,1.8068737200942744,1.6254756461550504,1.6,0.0,1.7394637393952241,1.8068737200942744
Dallas,48113,2018,non-hodgkin lymphoma,19.0,32.7669866,-96.7784238,450.0,5,1.8091655373118312,1.6275845062264376,3.1,0.0,1.7416989103097504,1.8091655373118312
Denton,48123,2018,non-hodgkin lymphoma,20.9,29.0823457,-97.3616543,163.0,5,1.8059878496903425,1.624661735952999,1.6,0.0,1.7385991969364663,1.8059878496903425
Ector,48135,2018,non-hodgkin lymphoma,14.8,31.8653008,-102.5425068,20.0,5,1.8075219587265525,1.626023539832779,3.1,0.0,1.7401218193328254,1.8075219587265525
